URL,U ID,Department,Name,Description,Creation Date,Last Update Date (data),Category,Owner UID,License,Data Provided By,Source Link,api_endpoint,Parent UID,provenance,Owner
https://data.lacity.org/d/qgwr-tzif,qgwr-tzif,,311_Top5,"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",11/22/2015 06:17:00 PM +0000,10/18/2016 03:35:00 PM,A Well Run City,ihg6-62bp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/qgwr-tzif.json,ukiu-8trj,official,Rodd Talebi
https://data.lacity.org/d/7hjm-e2hs,7hjm-e2hs,,RealFinal311,"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",11/20/2015 10:11:00 PM +0000,10/18/2016 03:35:00 PM,A Well Run City,ihg6-62bp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/7hjm-e2hs.json,ukiu-8trj,official,Rodd Talebi
https://data.lacity.org/d/4xhk-eu5u,4xhk-eu5u,,Final311,"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",11/20/2015 09:56:00 PM +0000,10/18/2016 03:35:00 PM,A Well Run City,ihg6-62bp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/4xhk-eu5u.json,ukiu-8trj,official,Rodd Talebi
https://data.lacity.org/d/wjum-qr2d,wjum-qr2d,,Clean311_ServiceNames,"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",11/19/2015 07:16:00 PM +0000,10/18/2016 03:35:00 PM,A Well Run City,ihg6-62bp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/wjum-qr2d.json,ukiu-8trj,official,Rodd Talebi
https://data.lacity.org/d/3x4v-vk7j,3x4v-vk7j,,Clean311_ServiceNames1,"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",11/19/2015 07:07:00 PM +0000,10/18/2016 03:35:00 PM,A Well Run City,ihg6-62bp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/3x4v-vk7j.json,ukiu-8trj,official,Rodd Talebi
https://data.lacity.org/d/7pxz-3xgd,7pxz-3xgd,,6 Haldeman Road,"Official Sanitary Sewer System in the City of Los Angeles created and maintained by the Bureau of Engineering / GIS Mapping Division. GIS Data contains the Pipes, Structures, Wyes, Laterals (House Connections), Sewer Easements, and Flow Direction.",11/19/2015 07:03:00 PM +0000,11/06/2020 07:38:00 PM,A Livable and Sustainable City,t9ce-qye2,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,https://data.lacity.org/resource/7pxz-3xgd.json,7aty-5ywx,community,Joseph
https://controllerdata.lacity.org/d/8cyg-n7gn,8cyg-n7gn,Controller,FY 2015 Expenditures from Leimert Park/Crenshaw BID,Financial Data for the Checkbook Explorer. Data since Fiscal Year 2012.,11/19/2015 01:30:00 AM +0000,11/05/2020 03:01:00 PM,Purchasing,594h-mv4h,Creative Commons Attribution 4.0 International,Controller,http://controller.lacity.org,https://controllerdata.lacity.org/resource/8cyg-n7gn.json,pggv-e4fn,official,Controller Galperin
https://data.lacity.org/d/fugi-wgn9,fugi-wgn9,,Mekari Businesses,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",11/18/2015 04:21:00 PM +0000,10/30/2020 04:11:00 PM,A Prosperous City,ki6f-x4uh,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/fugi-wgn9.json,6rrh-rzua,community,TheHorse
https://data.lacity.org/d/934t-24pp,934t-24pp,Transportation,LADOT Employees Demographics,Source: Personnel Department,11/14/2015 02:16:00 AM +0000,11/18/2015 06:54:00 PM,A Prosperous City,epkx-23qu,Creative Commons 1.0 Universal (Public Domain Dedication),LADOT,,https://data.lacity.org/resource/934t-24pp.json,,official,Mike Shimokochi
https://data.lacity.org/d/rkqr-ayn3,rkqr-ayn3,,90043 90008 businesses,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",11/14/2015 06:54:00 PM +0000,10/30/2020 04:11:00 PM,A Prosperous City,f7eq-r24h,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/rkqr-ayn3.json,6rrh-rzua,community,pattisue2
https://data.lacity.org/d/jqf8-b4z2,jqf8-b4z2,,Full Service Restaurants,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",11/12/2015 10:14:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,uazp-8zj4,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/jqf8-b4z2.json,6rrh-rzua,community,omaru
https://data.lacity.org/d/tr8z-8t6x,tr8z-8t6x,,Extraneous columns omitted,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",11/12/2015 12:49:00 AM +0000,11/09/2020 10:19:00 AM,A Prosperous City,abxd-2met,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/tr8z-8t6x.json,yv23-pmwf,community,pa32r
https://data.lacity.org/d/tite-mua5,tite-mua5,,Water Consumption by Zip Code June 2013,Monthly residential water usage use by zip code. Numbers represent Hundered Cubic Feet (HCF) usage,11/13/2015 07:55:00 PM +0000,05/29/2014 08:37:00 PM,A Livable and Sustainable City,i58s-a5xn,Creative Commons 1.0 Universal (Public Domain Dedication),LADWP,,https://data.lacity.org/resource/tite-mua5.json,jxff-audx,community,Open Data
https://controllerdata.lacity.org/d/fhkk-aspg,fhkk-aspg,Controller,Revenue Sources of HCID FY2016,Budget versus Collected Revenue since Fiscal Year 2012.,11/11/2015 07:34:00 PM +0000,11/08/2020 03:31:00 PM,Revenue,594h-mv4h,Public Domain,Controller's Office,http://www.lacontroller.org/,https://controllerdata.lacity.org/resource/fhkk-aspg.json,hfus-a659,official,Controller Galperin
https://data.lacity.org/d/3mhj-v6ei,3mhj-v6ei,,#ACoolDataset - List of Active Businesses in Woodland Hills,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",12/09/2015 08:31:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/3mhj-v6ei.json,6rrh-rzua,community,A Cool Nerd
https://controllerdata.lacity.org/d/ki79-3h57,ki79-3h57,Controller,Veteran Expenditures 2015,Financial Data for the Checkbook Explorer. Data since Fiscal Year 2012.,11/07/2015 02:14:00 AM +0000,11/05/2020 03:01:00 PM,Purchasing,594h-mv4h,Creative Commons Attribution 4.0 International,Controller,http://controller.lacity.org,https://controllerdata.lacity.org/resource/ki79-3h57.json,pggv-e4fn,official,Controller Galperin
https://data.lacity.org/d/xbbe-hhg9,xbbe-hhg9,,Richard Duncan Thum Data,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",11/09/2015 08:25:00 PM +0000,10/30/2020 04:11:00 PM,A Prosperous City,szc9-5tj4,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/xbbe-hhg9.json,6rrh-rzua,community,duncanthum
https://controllerdata.lacity.org/d/pwff-9a3d,pwff-9a3d,,Educational Attainment by Gender for Council Districts,,11/04/2015 10:47:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/pwff-9a3d.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/2ebk-cfnw,2ebk-cfnw,,311_LA_Noise,"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",11/05/2015 08:36:00 PM +0000,10/18/2016 03:35:00 PM,A Well Run City,9m27-f7hu,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/2ebk-cfnw.json,ukiu-8trj,community,Shi Fan
https://controllerdata.lacity.org/d/ycim-phvb,ycim-phvb,,Unemployment Rate by Gender for Council Districts,,11/04/2015 10:43:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/ycim-phvb.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/b6as-j4nc,b6as-j4nc,,Unemployment Rate by Council Districts,,11/04/2015 10:42:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/b6as-j4nc.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/u5z5-iraa,u5z5-iraa,,Share of Households That Moved in Before 2000 by Council Districts,,11/04/2015 10:41:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/u5z5-iraa.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/aenb-85rf,aenb-85rf,,Population by Race by Gender for Council Districts,,11/04/2015 10:39:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/aenb-85rf.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/jm3g-pyh5,jm3g-pyh5,,Population Under 18 Years of Age by Council Districts,,11/04/2015 10:40:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/jm3g-pyh5.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/ie4y-yxdy,ie4y-yxdy,,Population by Race for Council Districts,,11/04/2015 10:37:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/ie4y-yxdy.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/bi5j-j8uw,bi5j-j8uw,,Population by Income Bracket by Gender for Council Districts,,11/04/2015 10:36:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/bi5j-j8uw.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/tzmu-8ew2,tzmu-8ew2,,Population by Age by Gender for Council Districts,,11/04/2015 10:32:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/tzmu-8ew2.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/55ut-rscg,55ut-rscg,,Population by Gender for Council Districts,,11/04/2015 10:34:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/55ut-rscg.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/6y5f-2byv,6y5f-2byv,,Clean 311,"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",11/16/2015 04:11:00 AM +0000,10/18/2016 03:35:00 PM,A Well Run City,ihg6-62bp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/6y5f-2byv.json,ukiu-8trj,official,Rodd Talebi
https://controllerdata.lacity.org/d/mdai-me5y,mdai-me5y,,Owner-Occupied Housing by Council Districts,,11/04/2015 10:28:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/mdai-me5y.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/2ybs-mbdp,2ybs-mbdp,,Population by Council Districts,,11/04/2015 10:29:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/2ybs-mbdp.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/khbi-qsyb,khbi-qsyb,,Median Household Income by Council Districts,,11/04/2015 10:26:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/khbi-qsyb.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/ijmr-atin,ijmr-atin,,Median Age by Gender for Council Districts,,11/04/2015 10:25:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/ijmr-atin.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/dg62-v8qv,dg62-v8qv,,Median Age by Council Districts,,11/04/2015 10:24:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/dg62-v8qv.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/gusg-g463,gusg-g463,,Housing Units Built Before 2000 by Council Districts,,11/04/2015 10:22:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/gusg-g463.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/iwhy-z6jb,iwhy-z6jb,,#ACoolDataset - List of Active Businesses in Porter Ranch,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",12/09/2015 08:26:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/iwhy-z6jb.json,6rrh-rzua,community,A Cool Nerd
https://controllerdata.lacity.org/d/wqd7-f57w,wqd7-f57w,,Housing Units by Council Districts,,11/04/2015 10:21:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/wqd7-f57w.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/63dn-udef,63dn-udef,,Households with Public Assistance by Council Districts,,11/04/2015 10:20:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/63dn-udef.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/kqzp-5228,kqzp-5228,,Households in Supplemental Nutrition Assistance Program (SNAP) by Council Districts,,11/04/2015 10:17:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/kqzp-5228.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/jn9e-b7vz,jn9e-b7vz,,High School Graduation Rate by Council Districts,,11/04/2015 10:13:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/jn9e-b7vz.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/43p4-p3mh,43p4-p3mh,,Employment by Occupation by Gender for Council Districts,,11/04/2015 10:11:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/43p4-p3mh.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/ckh8-asn2,ckh8-asn2,,Employed Workers by Occupation for Council Districts,,11/04/2015 10:09:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/ckh8-asn2.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/eb8f-7kx4,eb8f-7kx4,,Commuters Using Public Transit by Council Districts,,11/04/2015 10:01:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/eb8f-7kx4.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/fnrh-tjqs,fnrh-tjqs,,Electrical Permits Nov 2014-15,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",11/24/2015 08:22:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,2twt-dsq3,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/fnrh-tjqs.json,yv23-pmwf,community,Yvonne
https://controllerdata.lacity.org/d/iu4i-qwge,iu4i-qwge,,Households by Income Bracket for Council Districts,,11/04/2015 10:14:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/iu4i-qwge.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/y7au-sp4f,y7au-sp4f,,Employed Workers by Council Districts,,11/04/2015 09:45:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/y7au-sp4f.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/7a6n-6xg5,7a6n-6xg5,,Average Public Assistance by Council Districts,,11/04/2015 09:34:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/7a6n-6xg5.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/fg9i-da6s,fg9i-da6s,,Average Commute Time by Council Districts,,11/04/2015 09:33:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/fg9i-da6s.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/rnh3-kxf3,rnh3-kxf3,,Population by Age Group for Council Districts,,11/04/2015 09:28:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/rnh3-kxf3.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/tp3w-6pwm,tp3w-6pwm,LAPD,Occ Data Crm 2014 11052015,,11/04/2015 06:45:00 PM +0000,11/04/2015 06:51:00 PM,,art8-rc4x,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/tp3w-6pwm.json,,official,LAPD OpenData
https://controllerdata.lacity.org/d/sek5-afhu,sek5-afhu,,2013 Housing Units by Council District,,11/04/2015 09:17:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/sek5-afhu.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/6pqe-yq4d,6pqe-yq4d,,Homepage Resource Links,,11/04/2015 03:18:00 AM +0000,11/04/2015 03:19:00 AM,,vkxb-3xjh,,,,https://controllerdata.lacity.org/resource/6pqe-yq4d.json,,official,James Chuang
https://controllerdata.lacity.org/d/i697-tkqr,i697-tkqr,,Building Permit Values,,11/03/2015 11:27:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/i697-tkqr.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/tntc-vi3z,tntc-vi3z,,BuildingSafetyPermitInformation-91607,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",11/04/2015 05:04:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,swhc-7m6p,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/tntc-vi3z.json,yv23-pmwf,community,NLJ
https://controllerdata.lacity.org/d/f4bz-r3t2,f4bz-r3t2,,Private Employment by Industry,,11/03/2015 11:21:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/f4bz-r3t2.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/kthi-s7cg,kthi-s7cg,,Establishment Change by Industry,,11/03/2015 11:25:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/kthi-s7cg.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/deda-zx6z,deda-zx6z,,Employment by Establishment Wage,,11/03/2015 11:18:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/deda-zx6z.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/2kk6-xna2,2kk6-xna2,,Employment by Establishment Size,,11/03/2015 11:17:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/2kk6-xna2.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/mx4f-2mef,mx4f-2mef,,Hotel Occupancy Rate,,11/03/2015 11:12:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/mx4f-2mef.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/56re-xbx8,56re-xbx8,,Total Gross Receipts by Council District,,11/03/2015 11:07:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/56re-xbx8.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/k82q-mibi,k82q-mibi,,business 90043,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",11/10/2015 04:58:00 PM +0000,10/30/2020 04:11:00 PM,A Prosperous City,f7eq-r24h,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/k82q-mibi.json,6rrh-rzua,community,pattisue2
https://controllerdata.lacity.org/d/6fuq-hb3m,6fuq-hb3m,,Average Annual Wage,,11/03/2015 10:58:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/6fuq-hb3m.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/36vb-jpyf,36vb-jpyf,,Taxable Sales,,11/03/2015 10:52:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/36vb-jpyf.json,4ndk-mmc8,official,Controller's Office
https://controllerdata.lacity.org/d/deti-snz9,deti-snz9,,Taxable Sales by Sector,,11/03/2015 10:55:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/deti-snz9.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/w7j2-5kjf,w7j2-5kjf,Mayor's Office,Municipal Building Electricity Usage,2014 and 2015 Municipal Building Electricity Usage,11/02/2015 10:34:00 PM +0000,11/02/2015 10:34:00 PM,A Livable and Sustainable City,cyxz-kxfb,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/w7j2-5kjf.json,,official,Lilian Coral
https://data.lacity.org/d/9m5g-zgn4,9m5g-zgn4,Mayor's Office,DWP Call Wait Time (minutes)%09,2015 Monthly Call Wait Time_LADWP Call Center,11/02/2015 10:27:00 PM +0000,11/02/2015 10:28:00 PM,A Livable and Sustainable City,cyxz-kxfb,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/9m5g-zgn4.json,,official,Lilian Coral
https://controllerdata.lacity.org/d/4ndk-mmc8,4ndk-mmc8,Controller,Economy Panel LA - Data,"EconomyPanel features demographic and economic data about the City’s fifteen council districts, broken down into six broad categories including: population, gender, income,employment, housing, and building permits.",11/02/2015 09:12:00 PM +0000,06/22/2017 11:10:00 PM,Statistics,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/4ndk-mmc8.json,,official,Controller's Office
https://controllerdata.lacity.org/d/bfv2-k5r8,bfv2-k5r8,,Source Datasets,,10/30/2015 06:49:00 PM +0000,11/13/2020 07:45:00 AM,,se84-jbtc,,,,https://controllerdata.lacity.org/resource/bfv2-k5r8.json,tf5x-tium,official,Controller's Office
https://controllerdata.lacity.org/d/uzwj-s2sf,uzwj-s2sf,,Residential Building Permits,,11/03/2015 10:49:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/uzwj-s2sf.json,4ndk-mmc8,official,Controller's Office
